index,Alcohol,Malic_acid,Ash,Alcalinity_of_ash,Magnesium,Total_phenols,Flavanoids,Nonflavanoid_phenols,Proanthocyanins,Color_intensity,Hue,OD280%2FOD315_of_diluted_wines,Proline,class
604196,14.264508,1.948275,2.556645,15.929114,120.819336,2.666716,2.535008,0.309323,2.066928,9.643592,1.078328,3.191311,1204.875675,0
733425,12.274626,5.452298,2.270913,19.799001,99.577215,1.288028,0.513632,0.440131,1.561496,11.543786,1.1837,1.611701,1019.563232,2
940331,12.560479,1.624198,2.226065,21.719301,95.374822,2.764237,1.994424,0.546104,1.317964,5.744454,1.057134,2.867006,398.248002,1
343167,12.728176,2.144681,2.604337,19.460455,83.590044,2.052275,1.239231,0.333972,1.35213,2.630157,1.112531,3.046028,548.927698,1
813057,13.654504,1.255194,2.606854,15.478713,105.623144,3.036713,3.313757,0.348987,2.249826,5.830399,0.974805,3.017563,1416.130504,0
164488,14.389977,3.728508,2.488135,17.269484,107.422944,3.135167,3.083072,0.243245,1.212556,3.769593,0.809958,3.288323,983.348763,0
345809,12.183068,1.318202,1.938479,21.155892,84.227998,1.830245,2.062857,0.324977,1.251605,9.1275,0.988031,3.048731,567.59548,1
733416,14.347243,1.769646,2.73674,18.263951,129.56732,2.819829,2.736371,0.432173,1.663919,4.903831,0.924528,3.22469,1054.714464,0
380964,12.517649,1.94818,2.512472,16.501419,100.96457,2.726412,2.929726,0.107861,1.187969,5.703145,1.002157,3.61645,1474.580121,0
766051,13.470782,1.459503,2.305121,18.343649,93.666465,2.77613,2.916436,0.467544,2.478469,4.03366,1.046029,2.882374,908.270273,0
595969,12.794413,1.84739,2.555177,21.129517,94.802869,1.799217,2.170449,0.497668,1.811993,2.579048,0.919422,2.825528,413.715322,1
443565,13.015081,4.709265,2.324685,17.671243,89.34083,1.487505,0.5825,0.437481,1.265691,6.433686,0.620774,1.430172,613.901484,2
621104,12.405497,0.7543,2.309715,19.174593,94.307064,2.511518,1.880572,0.291913,1.231602,3.628898,0.978661,2.291059,682.906148,1
916880,14.219651,1.791607,2.321524,14.120561,98.080005,2.879754,3.537853,0.261227,1.906659,5.620313,1.061835,3.232528,1089.630517,0
696970,11.991292,1.318106,2.001739,16.6807,100.398409,2.252144,3.775525,0.300464,2.94544,1.786603,0.972277,3.141868,678.977585,1
652355,12.370741,1.963499,2.557801,18.067046,83.115482,1.923328,2.739842,0.311596,1.587099,2.267439,1.304967,2.614628,635.272653,1
923676,12.794855,1.611758,2.372866,21.073442,82.022982,2.314112,2.138193,0.62087,0.911026,2.136821,1.085581,3.159554,344.998402,1
186143,12.90941,1.517298,1.995852,13.261355,111.419182,1.629136,1.491528,0.275684,1.240381,9.121617,0.636537,1.387922,696.25874,2
888347,12.403336,2.348838,2.800038,23.204734,90.137191,2.192748,1.285967,0.32477,0.972093,2.076839,1.02392,3.471375,401.420649,1
442094,13.550875,2.568237,2.530931,24.220194,108.752353,1.526919,0.476866,0.399937,1.191446,9.652218,0.598632,1.737577,901.319985,2
372683,13.638481,1.586451,2.625673,20.68676,98.086217,2.25105,1.897421,0.208684,1.472861,6.877223,0.667879,3.752698,877.650384,0
975414,12.955507,3.803939,2.753339,21.370717,91.343667,1.896717,0.510996,0.577029,0.595215,4.841449,0.699821,1.890297,581.855031,2
409174,13.831589,1.835183,2.582298,18.665154,90.690283,2.757894,3.115064,0.216847,1.741405,4.141354,0.874976,1.452392,1179.466491,0
657988,11.999534,1.814808,2.366112,21.015082,83.447057,3.142832,2.693919,0.197221,2.761688,2.132275,1.343238,2.727962,575.843538,1
713593,12.234791,3.888114,1.598496,19.942254,84.653907,1.796049,2.45666,0.368687,1.165877,2.791475,0.841314,3.293405,515.062593,1
548848,13.582848,3.746495,2.489999,21.339164,111.091308,2.300773,3.090161,0.222665,2.207902,7.713858,0.843107,2.830587,673.841883,2
907049,13.342626,1.059969,2.292748,18.233376,107.201323,1.983292,3.64772,0.297269,1.220658,5.769256,0.668427,1.787924,696.192025,2
47282,12.454995,4.61095,2.911304,22.75452,99.531038,2.762778,2.065642,0.393005,1.569657,2.320889,0.913814,2.875849,363.731493,1
159801,12.28729,4.843399,2.34491,17.282589,89.230152,1.378489,2.054454,0.500901,2.405958,2.722756,1.073947,2.063161,540.143224,1
395308,13.994131,1.559838,2.385565,21.142616,104.431514,1.818827,2.120401,0.219718,0.858727,2.010607,0.722175,2.169878,417.114168,1
730462,12.631879,1.689792,2.199349,21.130852,88.298968,2.801922,2.961188,0.335818,1.373923,3.879721,0.975524,3.525043,421.988256,1
853937,14.163506,2.070676,2.501789,15.536782,108.265703,2.587255,2.536159,0.183866,1.564027,5.962693,1.078522,3.185572,1204.900409,0
91657,13.630982,4.192184,2.597083,21.770433,94.079093,2.780336,1.647514,0.191686,0.703945,5.432928,1.062733,2.139046,1324.37133,0
524824,13.203349,2.118754,2.346865,19.120791,99.990688,2.710206,2.45065,0.207188,1.751958,3.634115,0.774005,3.748521,950.902246,0
620201,12.058198,5.462983,2.367251,21.535478,82.411965,2.769378,2.815966,0.396147,2.345446,3.656733,0.83616,1.97728,351.889016,1
36866,12.571027,1.759374,2.356558,23.388582,90.744041,1.856898,2.66866,0.458479,1.742551,2.694904,0.988914,3.52413,465.64111,1
956839,13.995348,1.680387,2.510945,13.044384,89.146398,3.094457,2.755292,0.346643,1.221216,9.836806,0.81386,3.055313,1081.674282,0
939729,13.010106,1.737734,2.374862,14.970775,133.167137,2.935908,2.544364,0.517155,1.701353,5.193636,1.205772,2.737201,1178.892946,0
991662,13.860745,3.45647,2.600646,15.661592,89.6783,2.774769,3.208193,0.576933,2.696135,5.860177,0.897232,3.210049,1155.44537,0
876335,13.102901,3.014901,2.296758,17.804663,107.559815,2.808958,1.372413,0.291426,1.173355,2.374929,0.723589,1.470956,634.884279,0
1779,11.827279,3.461362,2.179394,24.898798,142.54504,2.38393,1.295317,0.483595,1.498585,2.986962,0.890549,2.953233,352.222745,2
656962,13.479084,1.556513,2.230717,13.264382,96.761636,2.737899,2.168004,0.291316,2.663353,5.318198,0.907273,2.651928,876.189285,0
519577,11.953588,2.446712,2.717184,22.184109,90.956537,1.78202,1.980844,0.411968,1.379414,2.976132,1.273754,2.041745,333.466558,1
550532,14.047506,1.579124,2.232209,12.559638,100.692806,3.060681,3.810454,0.267753,2.224309,5.33239,0.9152,3.466236,983.185953,0
624323,14.189132,1.389602,2.491153,17.770784,93.050663,3.497371,3.089958,0.267706,2.151117,8.834209,1.095705,2.676563,1490.732759,0
274076,13.682962,4.606966,2.39072,17.445897,112.240347,1.902685,1.545861,0.581605,1.482926,5.968035,0.566658,1.306977,680.26724,2
396897,13.556854,5.064188,2.256226,14.281704,123.387915,1.723896,4.301824,0.589327,1.767806,4.551083,0.642393,3.43587,543.507537,2
783031,13.659949,1.59428,2.207398,13.994526,102.05606,3.131872,3.513171,0.182948,2.134045,2.761859,1.08999,3.021804,1513.555579,0
281124,12.954603,2.399792,2.490965,19.844594,97.035879,1.350382,1.208678,0.404678,1.113467,4.136673,1.070195,2.761585,394.237377,2
402841,13.07225,2.94962,2.496015,21.49343,119.953106,2.269705,3.58703,0.26041,1.547164,9.494485,0.791164,2.299215,581.704154,2
193922,11.858164,1.157798,2.386322,25.236536,113.909492,2.719894,2.507886,0.314234,2.523537,2.232228,1.173338,2.916315,433.744404,1
632315,12.351837,0.828418,2.108176,18.411215,100.001078,1.980763,2.04885,0.428164,1.196837,3.543266,1.351252,3.041448,436.932935,1
847536,14.053762,1.745582,2.800353,19.63329,102.202283,2.390738,2.284096,0.560643,1.487326,9.605303,0.957799,3.490164,1260.712474,0
747974,12.252726,1.64636,2.215418,23.904344,95.519398,2.726085,2.641039,0.293213,1.241808,3.199172,1.062229,3.644239,758.334922,0
511011,13.046308,3.327667,2.531325,19.931688,87.96681,3.27192,3.632441,0.522164,1.89073,6.006352,0.639908,1.653539,675.228086,2
17844,14.182769,5.422879,2.076377,17.457342,97.008033,2.573398,2.848452,0.360219,1.215884,4.855279,0.919787,3.637699,921.968922,0
619396,13.6428,1.827543,2.550727,20.801231,107.061612,2.024299,3.075947,0.282428,1.944816,4.042373,0.916849,2.097442,778.678142,1
678852,13.276193,3.249103,2.571979,23.443143,88.990288,1.370254,0.653165,0.42448,0.822422,8.499542,0.67874,1.445004,566.924054,2
594828,12.443945,2.318723,1.963732,16.412958,118.686961,2.116747,0.706095,0.290075,0.503213,4.443565,0.734884,2.3245,525.898697,2
369818,12.975408,1.721269,2.226622,18.902892,102.336751,2.075158,1.794076,0.496119,1.444498,9.205179,0.665007,2.342501,718.630768,2
958482,13.093494,1.776793,2.219079,18.417332,106.669857,3.179563,2.92016,0.319442,1.577932,4.698642,1.030416,2.746765,1040.831907,0
668970,11.981204,1.575515,2.55054,16.301935,99.041787,2.326664,2.901611,0.385874,1.471116,5.645319,1.229934,3.071869,1031.812858,0
918576,12.915249,1.023093,2.240251,18.17819,98.475052,1.349006,1.849795,0.270473,1.848895,1.950875,1.362769,2.491093,284.785634,1
255538,13.55967,1.656488,2.176945,11.976835,121.114736,2.651074,0.744284,0.543669,1.135055,6.092748,1.098652,2.874735,1155.470405,0
716126,14.134985,1.377032,1.938741,17.27309,97.23946,3.321707,2.764802,0.24972,1.438954,4.184785,1.100925,3.006788,759.973394,0
763576,11.999003,0.90643,2.202511,21.287036,110.86976,3.229201,1.537219,0.429693,1.465442,3.56419,0.960445,1.957693,762.0266,1
350741,12.372964,5.083271,2.717753,25.816374,102.061753,1.489544,1.179023,0.233686,1.53073,4.864244,0.890892,2.108995,566.086892,2
258308,12.920086,1.287237,2.514342,20.80356,103.016636,1.823122,0.648716,0.3816,0.599556,4.007616,0.670047,1.651088,690.895363,2
212739,11.88341,0.902073,1.790761,19.454795,117.964398,2.946287,2.834726,0.247039,2.06555,3.806529,0.953271,3.155856,925.350483,1
123516,12.986946,1.418354,2.73779,14.29257,95.385008,2.617589,2.633641,0.355425,1.783602,3.628995,1.319387,3.004977,666.799695,1
274137,13.771084,2.342669,2.47524,20.099549,90.657039,2.759424,1.179616,0.178525,1.234724,6.103076,1.344388,2.393374,677.918039,2
952725,12.508873,2.289625,1.884838,16.906555,90.069646,2.063914,1.906005,0.333991,1.247914,2.456322,1.245163,2.877539,475.17205,1
387228,14.013637,1.507585,2.265553,17.813158,107.280915,3.035376,3.397528,0.241924,2.239896,4.876275,0.95075,3.563517,773.875026,0
249113,12.265488,1.686225,1.750519,21.9128,98.055212,2.508061,0.775258,0.272256,1.251546,4.897156,0.95172,3.701908,395.657226,1
944213,12.47615,3.395836,2.316742,13.559834,101.457746,2.350339,2.446677,0.288164,1.359207,3.702577,1.157795,2.439907,462.706506,1
638674,13.084946,1.89581,2.510536,18.175413,98.651277,3.261682,2.967602,0.277255,1.841263,4.814695,0.935703,2.976069,970.954964,0
659093,12.190195,1.633338,2.539861,25.704336,98.851062,2.679822,2.778434,0.428479,1.327433,3.348565,1.232195,3.501246,456.719218,1
142425,12.411463,2.661961,2.496547,19.01774,87.851374,1.252603,1.591382,0.372259,2.803123,3.223386,0.970625,3.458841,363.008283,1
548426,11.703027,1.581426,2.383051,22.984676,86.16361,2.847303,2.011678,0.421375,1.905873,2.4205,0.970147,2.123569,402.299653,1
296548,12.973541,2.094011,2.547808,13.661862,100.490743,1.519821,0.881904,0.491695,1.628115,6.535366,0.8587,1.592717,580.83672,2
666412,13.053309,2.411092,2.509745,22.889684,98.752579,1.488674,0.896701,0.300914,0.619828,4.436183,0.833474,1.709061,569.574964,2
2147,11.772024,1.56819,1.978557,22.244649,93.285946,2.817249,2.551608,0.264319,1.798057,1.478336,1.346991,1.706834,436.000694,1
553672,11.873897,1.931394,2.26443,19.337261,132.190385,2.059535,0.728413,0.355479,2.527431,3.619575,1.177784,2.044201,869.944633,1
796344,11.993919,3.123462,2.606937,25.100914,88.661056,2.827671,2.324879,0.189842,0.938001,3.345669,0.88171,2.796774,405.999786,1
764287,12.532105,1.09649,2.810686,13.360978,101.851658,2.93149,2.783712,0.286102,1.9772,2.472114,0.953926,2.620573,381.570504,1
585701,12.099868,1.576221,2.92892,19.4902,85.89037,1.629781,1.953684,0.554867,1.209642,2.692147,0.755595,3.042262,566.762716,1
379517,12.093033,1.527332,2.497893,15.471555,100.590851,1.469876,1.715551,0.504609,0.855326,6.681366,0.548907,1.619893,759.904663,2
11337,13.5495,1.280514,2.468431,23.03619,100.217432,3.07489,0.547326,0.251506,1.246339,3.771105,0.976422,3.770349,924.510607,1
218647,14.351115,1.835192,2.493604,21.645797,108.473545,3.836953,3.219573,0.19516,2.53442,7.168379,1.093064,2.158364,1317.740882,0
489219,13.694179,1.984535,2.529693,15.769097,96.601163,3.10427,2.700613,0.360245,1.480774,4.799323,0.847483,3.516045,998.710672,0
881038,13.748051,2.645271,2.906557,25.241646,98.855556,1.278056,2.010914,0.484987,1.366772,9.322161,0.729779,3.375789,520.86926,2
480527,12.372656,2.28528,2.220099,18.054088,87.409364,2.564065,1.959855,0.174791,1.874251,1.756537,0.862098,1.63282,466.880588,1
479882,14.103441,1.786577,2.350404,19.438727,144.766486,3.384706,3.962328,0.193721,1.889152,5.98919,1.069894,3.290918,1058.427843,0
228021,13.062366,3.639832,2.237353,21.552461,90.991708,1.490479,1.387637,0.186249,0.809131,5.058615,0.683013,2.199978,523.857861,2
98381,13.230241,4.644919,2.333946,24.632846,85.85068,1.276331,2.097574,0.40743,0.78996,4.671975,1.048968,2.749339,571.283953,1
593277,13.493148,2.839688,2.494633,15.725602,99.803855,1.792418,1.1404,0.272901,2.828826,9.570926,0.628605,1.949243,640.885852,2
710715,13.591957,5.335162,2.22406,18.172747,105.147439,2.050997,1.394203,0.146076,1.598156,12.763511,0.680967,1.524945,679.873273,2
189129,12.312396,0.893539,2.013442,19.634541,87.309736,1.621675,0.690366,0.549257,1.273201,7.685383,0.631509,3.512715,425.508947,2
957636,12.93874,3.154718,2.313468,20.641342,92.382116,1.179523,0.60103,0.234997,0.62495,6.969246,0.598817,1.47742,668.934679,2
949302,11.828676,1.085733,2.874143,15.481981,83.831125,3.116242,1.740888,0.38588,1.52797,5.169523,1.230531,2.644157,685.403486,1
569383,11.361371,1.104773,2.30494,19.256374,100.606523,2.105202,1.251305,0.585114,1.310586,2.348697,1.308961,3.139637,642.159995,1
59554,11.661846,0.955007,2.464617,23.512585,86.671617,2.839716,2.57571,0.280214,1.746548,2.322563,0.828408,3.715421,464.137071,1
157415,12.400221,5.045572,2.566214,19.309022,88.141665,1.736283,1.31482,0.539341,1.584398,12.308663,0.709037,1.416224,698.891784,2
549832,13.909216,1.725509,2.35326,15.350721,104.681601,3.134296,3.767788,0.364512,1.469339,2.591603,1.17,3.115426,1176.495761,0
292544,12.761998,1.219419,2.664578,20.593991,92.197921,2.760918,3.103141,0.241543,2.827699,2.267243,1.078988,1.71524,728.751646,1
476932,12.591478,1.004599,2.87877,19.825805,89.647361,1.549089,1.373522,0.459685,1.363903,6.162036,1.130412,1.837702,511.821339,1
579358,12.52081,1.008094,2.06641,16.014254,90.83935,1.912299,3.283503,0.420953,2.864259,2.734103,0.963089,2.190177,551.602648,1
313414,13.50101,2.563587,2.427863,23.916596,101.066639,1.629327,0.742152,0.271128,1.279633,7.781116,0.626631,1.371162,843.292624,2
390315,14.188872,1.584337,2.579548,18.51781,104.555312,3.178282,2.318618,0.276103,1.517472,6.060298,0.898454,3.236989,1099.071761,0
935484,12.971937,1.981685,2.521646,21.227753,114.10595,1.35028,0.838916,0.428934,1.339791,5.632033,0.67639,1.240735,515.123807,2
642210,14.387341,1.786858,2.827029,22.112333,96.859652,2.766916,2.898034,0.202521,1.832807,5.020663,1.133501,1.589574,948.776956,0
542095,12.919248,2.529396,2.278624,13.483467,92.135799,1.114972,1.047053,0.605559,0.779654,8.243137,0.606179,2.116958,676.935866,2
983466,14.056077,1.922452,2.320176,16.017205,80.427263,2.48356,2.621483,0.316914,2.173766,2.60893,1.248509,3.48454,1259.817435,0
483420,12.191207,4.618948,1.849637,25.31701,96.513779,1.459753,0.534205,0.686796,0.881877,10.069233,0.926358,1.527691,542.822663,2
704328,12.211548,5.085306,2.41389,21.527664,106.849754,2.289453,2.29165,0.50307,1.632919,2.060338,1.138613,2.995718,469.08692,1
318418,12.008722,1.066195,1.769801,21.426679,104.059735,2.331339,1.804932,0.316328,1.280792,3.638914,0.586357,2.927411,427.126717,1
837910,13.483217,4.362299,2.667598,17.457482,90.865453,2.025593,1.18082,0.261239,1.146354,5.516562,0.689232,3.026983,551.727452,2
154664,12.277229,2.988132,2.348717,19.469981,99.665975,1.735001,1.624879,0.284451,1.617364,10.709869,0.654773,1.754301,928.973041,2
322220,12.997517,1.999154,2.466511,15.288096,99.528937,2.791654,3.185646,0.37835,1.803586,9.847457,1.015064,3.181233,937.845956,0
610752,11.997579,2.455729,2.683883,17.199491,85.285061,2.410355,2.111728,0.642162,1.289968,2.751863,0.652721,2.835589,433.850338,1
402897,14.18434,1.242492,2.546824,17.48317,102.997559,2.808725,2.697435,0.266342,1.503137,5.903393,0.871478,3.097383,1147.831831,0
738385,12.382744,2.935845,2.312411,22.256108,91.572365,3.18426,2.908442,0.383745,0.953615,3.333138,1.017896,3.104784,372.034672,1
350596,13.217341,1.279605,2.533127,26.815838,132.528097,2.821726,1.543797,0.530361,1.876099,3.470137,0.977916,1.859243,888.961751,1
356739,14.168102,1.992407,2.245057,17.79292,107.807592,3.205288,3.312167,0.271339,1.987691,4.565404,0.963619,2.826343,1251.803152,0
334774,13.025668,1.818352,1.872248,15.952222,101.904043,2.661351,2.540257,0.241964,1.374156,6.514801,1.114171,2.149325,1214.644789,0
747546,12.398761,1.928171,2.319135,15.181458,120.340778,1.822288,0.880366,0.448439,1.679204,4.400789,0.740685,3.113027,533.581487,1
302706,11.679626,1.697756,2.370281,26.05102,80.468042,3.242739,2.780678,0.308613,1.936735,3.635446,0.975628,2.937783,407.775374,1
272649,11.945349,1.069602,2.103488,16.91772,78.135266,2.458942,2.145808,0.332531,1.004201,3.284359,1.299496,2.992372,633.884276,1
691328,12.032571,2.562676,2.767715,23.120773,105.563913,2.401294,0.465401,0.568901,0.783458,1.975198,1.203067,3.121228,433.395585,1
530958,14.021327,1.383061,2.396048,16.778245,109.001092,2.576493,3.600607,0.230082,2.633928,5.560259,1.256918,2.697032,1264.826367,0
746651,11.51815,1.075967,2.468668,21.921936,141.872825,2.540861,2.613832,0.337275,1.566771,4.746985,0.840695,2.696436,695.459571,0
573677,12.887186,2.449841,3.070455,14.710679,110.127111,1.524584,0.669516,0.483936,1.274939,9.14219,0.58575,2.132343,647.812463,2
111328,12.287381,2.122249,2.254813,17.074538,83.864736,1.807852,2.447667,0.561107,0.720241,3.349702,0.93887,2.504093,477.686294,1
143977,13.064071,2.829638,2.24839,17.055922,98.104594,1.475722,2.293578,0.131777,1.154092,11.712949,0.668083,2.77659,680.57205,2
677445,13.0643,1.635354,2.511172,21.685488,86.756845,1.519315,1.1689,0.308909,1.34731,9.350655,1.169539,1.548969,565.31746,2
337828,12.533862,1.636037,2.187948,19.734292,78.985834,1.751951,2.406963,0.338833,0.571435,2.274187,1.0581,3.198375,478.749982,1
611125,12.296718,1.22495,2.424995,20.192734,89.283444,2.239147,2.811745,0.284286,0.634049,2.750252,1.190722,2.716238,637.796289,1
852853,12.999736,2.392826,2.338689,18.025072,90.148299,1.532212,0.647463,0.516911,0.633179,9.805382,0.795833,3.570299,523.528146,2
518004,12.758843,1.229177,2.377526,27.145489,84.793645,1.746236,1.908167,0.280566,1.502766,3.637536,1.279668,2.921979,643.615275,1
220,12.96971,4.838386,2.38322,21.154496,86.816697,1.872148,0.602283,0.602736,1.481474,8.071381,0.811691,1.217189,701.077467,2
61866,13.643962,1.974925,2.556131,12.422131,132.112618,3.118622,3.162999,0.506011,1.619563,4.067832,0.992451,2.813601,1550.497753,0
732474,13.011788,1.952167,1.938771,14.279306,97.831842,1.413591,3.372231,0.211943,2.026234,6.885467,1.122939,1.520175,856.708546,0
630695,12.381624,1.024055,2.248886,20.541345,124.773943,1.937751,2.248423,0.344823,1.501382,3.604693,1.282506,2.705304,878.470621,1
91797,11.475973,1.146299,2.454493,20.861288,87.015708,2.760291,2.325113,0.422894,1.442705,1.762479,1.42202,1.173093,358.176827,1
246679,13.842619,5.068635,2.375742,13.941014,97.442774,2.649465,2.849185,0.362266,1.756386,5.633611,1.027983,3.050762,1194.423531,0
884683,13.205992,1.808541,1.993693,17.577506,81.661729,1.388845,2.67137,0.276468,1.576823,7.105868,1.014839,2.009212,364.435302,2
592852,13.972526,3.365354,2.266355,17.791925,122.259858,2.869737,2.760844,0.287961,1.773391,6.017418,1.003365,2.849249,1139.800896,0
754993,12.08575,1.517713,2.552939,19.630312,89.770611,3.180008,1.126415,0.197213,0.806539,3.789057,1.043243,3.463519,685.967534,1
999206,13.422019,2.010856,2.539372,16.983923,121.686299,3.218581,2.260426,0.434548,1.580811,6.377712,1.304498,2.892856,1230.524333,0
366672,14.352652,1.830439,1.969629,14.009998,84.18198,2.560225,2.888331,0.267078,1.805514,3.454739,1.074344,2.667348,759.079399,0
219284,14.190911,2.044433,2.371922,21.371925,96.464609,2.605687,2.725905,0.323439,1.226636,3.376281,0.968848,3.426872,1028.671272,0
308651,12.065551,1.511034,2.332749,23.539448,129.075875,1.940127,0.565779,0.449222,0.641688,2.211487,0.829903,1.584063,533.734289,1
664266,12.188675,4.433977,2.616066,27.81594,88.944703,2.664552,1.870534,0.57468,2.567542,3.482301,1.376062,3.07009,464.551425,1
865109,12.51181,1.362684,2.109901,17.421599,94.558744,2.81372,1.351526,0.229653,1.937686,4.656606,1.074111,1.899778,669.906449,1
559100,12.511299,4.219066,2.016414,24.032257,81.64063,1.487957,1.33277,0.548342,1.399979,3.551336,1.062074,1.957237,338.197487,1
244114,11.950207,2.711022,2.763722,18.947941,82.91793,1.520193,1.219401,0.45248,1.337251,2.379937,0.667595,3.540069,368.543896,1
983337,12.143071,1.940243,2.386296,21.366161,88.369518,3.2301,0.666118,0.268071,1.298721,3.289191,1.250297,2.965053,610.121363,1
446749,13.077554,1.641196,2.663652,14.216733,105.646891,3.267717,2.91713,0.414017,1.850432,5.628933,1.114063,2.730218,1437.432567,0
148982,13.844333,1.69539,2.939726,24.566529,107.981693,2.507433,2.656175,0.289435,1.261038,6.506009,1.033884,3.687866,1313.887461,0
237018,11.723013,1.402087,2.713629,21.232293,109.687606,3.149377,2.736107,0.37081,2.017871,2.013315,0.7862,1.593765,778.760057,1
810454,13.710795,1.890541,2.27434,15.147552,105.411281,2.800601,2.724357,0.266075,1.414194,6.711835,1.290471,3.207195,1134.331846,0
109968,11.859452,1.645112,2.324827,23.548707,96.574256,2.128904,2.093781,0.290929,1.634631,2.643726,1.186298,2.752077,395.176881,1
231551,13.878727,2.011151,2.285686,13.390067,108.073215,2.835472,3.130886,0.320474,2.233935,2.828965,1.131104,3.430172,1293.821737,0
136859,11.575818,1.123177,2.620508,25.885649,83.662552,2.598696,3.195268,0.256402,2.038743,4.933521,0.783682,3.500705,482.913874,1
331487,12.434209,1.405774,1.858377,21.212271,90.41613,1.681675,1.321554,0.271786,1.827919,3.469032,0.571818,1.961103,545.5779,1
474337,13.045173,5.483513,2.405871,21.241163,84.204319,2.649214,1.656807,0.206758,1.315083,11.232505,0.89074,2.286558,703.690418,2
564412,11.929153,1.620046,2.738584,26.947034,88.022079,1.377211,1.451463,0.448618,2.087367,2.626017,0.811117,2.085564,571.562892,1
281762,12.408847,2.460365,2.546957,20.964451,83.364386,1.470373,2.94059,0.273984,2.71856,2.219541,1.112936,2.918316,407.706855,1
812438,13.903555,2.392927,2.841975,20.157834,127.958282,1.968313,3.33237,0.346805,2.478072,3.934207,0.741277,3.126778,902.40428,1
765912,14.02718,1.93548,2.559503,16.947301,93.953968,3.003121,0.553419,0.348538,1.897897,2.88142,1.089085,3.426641,808.192875,0
709462,11.455347,1.911127,2.394679,19.966082,89.71275,2.638075,2.988176,0.264768,1.90331,4.23687,1.121274,3.6548,528.504077,1
655615,13.62435,1.64279,2.363497,15.428315,96.396985,2.250104,1.415837,0.579939,1.678543,4.45312,0.953218,3.43947,904.175071,0
830745,12.250994,1.213009,1.981647,21.374984,80.439695,2.080681,2.859634,0.330853,1.523298,2.548163,0.965125,3.033355,444.657618,1
219761,14.544611,3.029336,2.266477,17.720885,80.39199,2.956586,3.148471,0.320788,1.984413,6.664512,0.740802,3.131569,1134.531629,0
268544,14.319045,2.247128,2.816216,24.702067,92.609888,1.820383,2.828456,0.226302,1.954235,3.033833,1.317741,3.162314,403.116966,1
186415,13.115954,5.517225,2.173831,24.429535,106.429506,1.373259,1.189669,0.291317,1.872502,4.920417,0.810627,1.863397,487.101214,2
401727,13.210332,2.518374,2.077133,21.313386,115.079472,1.916896,3.853467,0.343446,1.250998,10.427575,0.816462,1.508889,785.221954,2
972886,13.076225,2.274354,2.530819,19.563334,110.151639,1.291799,0.574113,0.414141,1.592755,11.526422,0.613456,3.510427,882.594883,2
171244,13.753331,5.267656,2.371512,18.878338,106.178786,1.289017,2.255498,0.186125,1.967578,5.462403,0.478053,2.01967,909.683673,2
470305,12.106437,1.058714,2.345761,14.454042,83.720341,2.523708,1.883384,0.304931,1.802181,2.547634,1.283486,1.506988,644.43699,1
253166,12.334237,3.074662,2.12204,16.191993,88.182001,2.736694,1.484709,0.399447,0.913643,5.198295,0.504502,1.509138,562.00067,0
856424,11.694362,2.634228,1.782202,20.623019,85.252679,2.696638,2.909366,0.351276,2.004168,2.213241,0.610787,1.428238,401.123137,1
574941,13.853035,1.775432,2.826156,23.361895,77.796218,1.082439,2.074306,0.285458,3.170042,7.920785,1.049119,1.536707,399.388283,2
844038,12.738731,4.234179,2.248959,26.814427,99.185193,2.140345,2.706492,0.496411,2.890361,5.037366,0.611948,3.362065,492.682764,2
880193,13.300052,1.852712,2.858184,19.255413,94.214881,2.504185,2.498811,0.326339,1.34338,8.833266,1.208839,2.784994,1312.200992,0
97029,14.161204,2.599979,2.707605,22.135778,81.5233,2.343748,2.702807,0.423614,2.161045,4.65968,1.069868,3.189542,693.26076,1
728465,14.61269,1.707994,2.262014,17.307951,98.848986,2.415778,2.706756,0.282226,1.83295,2.858958,1.038993,3.669124,1053.795599,0
46264,13.460724,2.233811,2.618692,27.56314,109.259088,2.605958,2.973029,0.273424,1.235563,8.232656,0.602428,2.141755,559.621384,2
472745,12.644482,1.634559,2.174347,13.999442,81.802677,1.951436,1.056062,0.580559,1.29331,2.532177,0.814512,2.29093,515.527851,1
212694,14.020304,4.278415,2.520623,20.839035,120.367361,2.31294,0.798086,0.424891,1.423899,5.463269,1.134883,2.288825,578.22754,2
934739,12.48357,4.119239,2.305814,25.334137,83.637066,2.156822,2.839508,0.170319,2.835215,2.45585,0.960985,3.097642,307.468462,1
208692,12.191684,1.31337,2.949497,21.564413,98.583082,1.973533,2.444573,0.585499,1.795739,2.444858,0.845869,2.895471,704.21307,1
801770,13.594169,1.730852,2.501062,21.032875,95.499913,2.376123,2.607386,0.327358,1.505003,7.58887,1.433931,3.637533,1500.28616,0
158920,12.246284,2.356387,2.398268,21.888775,103.631871,1.651206,0.533414,0.262949,1.607363,9.403555,0.92171,1.557693,788.371459,2
277662,11.895348,2.734512,2.347188,20.933777,87.715861,3.360628,0.588912,0.267489,0.747588,3.048693,1.180993,2.345712,518.720214,1
98448,11.888507,2.01322,2.351233,19.597282,82.507126,2.305458,2.108879,0.173017,2.500094,4.034745,1.099584,3.08437,694.805117,1
729482,14.192667,4.569535,2.338464,17.762968,93.826879,2.569088,3.317362,0.260712,1.909103,4.676987,1.294574,3.122268,1647.067211,0
